peptide,gene_id,treatment,bio_rep,abundance
pw_143,gene_29,treatment,3,47.224711187734236
pw_143,gene_29,treatment,4,70.85233615651688
pw_143,gene_29,treatment,5,72.27428541352495
pw_143,gene_29,treatment,6,158.470797689438
pw_143,gene_29,treatment,7,65.14238189033028
pw_143,gene_29,treatment,8,95.7929060765921
pw_144,gene_29,ctrl,1,122.71109166869275
pw_144,gene_29,ctrl,2,178.67155799931683
pw_144,gene_29,ctrl,3,73.55533591966271
pw_144,gene_29,ctrl,4,237.88424938643644
pw_144,gene_29,ctrl,5,102.54163694937435
pw_144,gene_29,ctrl,6,91.79897383286011
pw_144,gene_29,ctrl,7,124.18330840982571
pw_144,gene_29,ctrl,8,187.29662317090165
pw_144,gene_29,treatment,1,118.28136097370587
pw_144,gene_29,treatment,2,130.87141048734316
pw_144,gene_29,treatment,3,116.7419595175902
pw_144,gene_29,treatment,4,151.84240396869384
pw_144,gene_29,treatment,5,257.5783037100864
pw_144,gene_29,treatment,6,152.29685621955423
pw_144,gene_29,treatment,7,101.54815727115945
pw_144,gene_29,treatment,8,121.46142594382954
pw_145,gene_29,ctrl,1,31.099171532126444
pw_145,gene_29,ctrl,2,78.47221553142447
pw_145,gene_29,ctrl,3,78.86942789183007
pw_145,gene_29,ctrl,4,27.819168523976824
pw_145,gene_29,ctrl,5,37.452374529229566
pw_145,gene_29,ctrl,6,77.11295031808724
pw_145,gene_29,ctrl,7,56.44646074819846
pw_145,gene_29,ctrl,8,31.6339696916649
pw_145,gene_29,treatment,1,58.74586198883897
pw_145,gene_29,treatment,2,33.60735717353786
pw_145,gene_29,treatment,3,37.598019288238284
pw_145,gene_29,treatment,4,72.62931535928823
pw_145,gene_29,treatment,5,23.225351186615132
pw_145,gene_29,treatment,6,47.87368877119269
pw_145,gene_29,treatment,7,34.70202477678976
pw_145,gene_29,treatment,8,54.52536653116543
pw_146,gene_30,ctrl,1,56.15221694499818
pw_146,gene_30,ctrl,2,46.83151672048048
pw_146,gene_30,ctrl,3,64.56878242560362
pw_146,gene_30,ctrl,4,144.42893801832045
pw_146,gene_30,ctrl,5,81.0117115977398
pw_146,gene_30,ctrl,6,55.57882596151105
pw_146,gene_30,ctrl,7,152.18102752591648
pw_146,gene_30,ctrl,8,92.13411708273945
pw_146,gene_30,treatment,1,74.6689136773479
pw_146,gene_30,treatment,2,174.71262619324747
pw_146,gene_30,treatment,3,88.01585675876707
pw_146,gene_30,treatment,4,70.57050071096421
pw_146,gene_30,treatment,5,138.68659829910894
pw_146,gene_30,treatment,6,137.62290794511094
pw_146,gene_30,treatment,7,33.7032691451343
pw_146,gene_30,treatment,8,35.606725169594164
pw_147,gene_30,ctrl,1,37.92868458388182
pw_147,gene_30,ctrl,2,140.728540070185
pw_147,gene_30,ctrl,3,71.58274263199307
pw_147,gene_30,ctrl,4,86.74207830925882
pw_147,gene_30,ctrl,5,80.85899654598792
pw_147,gene_30,ctrl,6,90.65879743502772
pw_147,gene_30,ctrl,7,134.85016430821702
pw_147,gene_30,ctrl,8,98.41869291432707
pw_147,gene_30,treatment,1,87.40685292011534
pw_147,gene_30,treatment,2,60.946316843274424
pw_147,gene_30,treatment,3,79.03923515654745
pw_147,gene_30,treatment,4,103.35594470507193
pw_147,gene_30,treatment,5,135.73786701744984
pw_147,gene_30,treatment,6,119.41319068280528
pw_147,gene_30,treatment,7,98.67209473366832
pw_147,gene_30,treatment,8,147.29606395387597
pw_148,gene_30,ctrl,1,69.94769692432584
pw_148,gene_30,ctrl,2,58.591167827609574
pw_148,gene_30,ctrl,3,70.36362150709613
pw_148,gene_30,ctrl,4,43.13230915329255
pw_148,gene_30,ctrl,5,60.32461727918179
pw_148,gene_30,ctrl,6,42.35297022260397
pw_148,gene_30,ctrl,7,105.94800125834335
pw_148,gene_30,ctrl,8,45.17845852869914
pw_148,gene_30,treatment,1,67.58440272677562
pw_148,gene_30,treatment,2,93.84953509217907
pw_148,gene_30,treatment,3,15.305736824783976
pw_148,gene_30,treatment,4,81.12820661920816
pw_148,gene_30,treatment,5,35.78276379022563
pw_148,gene_30,treatment,6,47.16316909829153
pw_148,gene_30,treatment,7,72.43147993118667
pw_148,gene_30,treatment,8,29.58055022618614
pw_149,gene_30,ctrl,1,161.0842625488175
pw_149,gene_30,ctrl,2,161.7708462231394
pw_149,gene_30,ctrl,3,108.9761184417724
pw_149,gene_30,ctrl,4,54.544078616404214
pw_149,gene_30,ctrl,5,94.8565825408726
pw_149,gene_30,ctrl,6,152.33394734004506
pw_149,gene_30,ctrl,7,81.18439484352523
pw_149,gene_30,ctrl,8,193.6074649623574
pw_149,gene_30,treatment,1,181.5246446644463
pw_149,gene_30,treatment,2,154.42719337047663
pw_149,gene_30,treatment,3,105.3647795598256
pw_149,gene_30,treatment,4,226.0686974702991
pw_149,gene_30,treatment,5,133.93245500808055
pw_149,gene_30,treatment,6,127.07383369312485
pw_149,gene_30,treatment,7,208.25549373577834
pw_149,gene_30,treatment,8,137.7841995930271
pw_150,gene_30,ctrl,1,45.51158613310759
pw_150,gene_30,ctrl,2,10.460145129724774
pw_150,gene_30,ctrl,3,77.05682456304166
pw_150,gene_30,ctrl,4,57.704440813281444
pw_150,gene_30,ctrl,5,45.76231913438588
pw_150,gene_30,ctrl,6,42.923447691360224
pw_150,gene_30,ctrl,7,38.9062600366919
pw_150,gene_30,ctrl,8,50.89634784505215
pw_150,gene_30,treatment,1,63.073254218968835
pw_150,gene_30,treatment,2,27.324109497521654
pw_150,gene_30,treatment,3,31.696742686708742
pw_150,gene_30,treatment,4,34.37219617204075
pw_150,gene_30,treatment,5,65.69870314930374
pw_150,gene_30,treatment,6,46.83314036767
pw_150,gene_30,treatment,7,68.01259728149417
pw_150,gene_30,treatment,8,70.09223346081677
pw_151,gene_31,ctrl,1,130.5540062064492
pw_151,gene_31,ctrl,2,137.4429708083596
pw_151,gene_31,ctrl,3,123.45014396342914
pw_151,gene_31,ctrl,4,66.58483715510742
pw_151,gene_31,ctrl,5,111.93973368604284
pw_151,gene_31,ctrl,6,127.96826923924368
pw_151,gene_31,ctrl,7,126.67357672012739
pw_151,gene_31,ctrl,8,122.5594482337375
pw_151,gene_31,treatment,1,120.16976406414312
pw_151,gene_31,treatment,2,80.88484506477874
pw_151,gene_31,treatment,3,88.7155551235768
pw_151,gene_31,treatment,4,169.96617730601622
pw_151,gene_31,treatment,5,132.97413804675148
pw_151,gene_31,treatment,6,108.4451350821478
pw_151,gene_31,treatment,7,137.71039603389877
pw_151,gene_31,treatment,8,135.72387097680925
pw_152,gene_31,ctrl,1,122.40316343464296
pw_152,gene_31,ctrl,2,142.93271109913363
pw_152,gene_31,ctrl,3,169.44750730688872
pw_152,gene_31,ctrl,4,103.66335004887091
pw_152,gene_31,ctrl,5,67.67538652652445
pw_152,gene_31,ctrl,6,94.04237685807357
pw_152,gene_31,ctrl,7,98.12446156134104
pw_152,gene_31,ctrl,8,71.81709043577987
pw_152,gene_31,treatment,1,89.89110233313396
pw_152,gene_31,treatment,2,139.55209482239454
pw_152,gene_31,treatment,3,88.74598313196218
pw_152,gene_31,treatment,4,144.50930228970077
pw_152,gene_31,treatment,5,94.08954345380607
pw_152,gene_31,treatment,6,110.50462778405956
pw_152,gene_31,treatment,7,103.99969003604808
pw_152,gene_31,treatment,8,72.43810369254138
pw_153,gene_31,ctrl,1,93.703031662797585
pw_153,gene_31,ctrl,2,43.053211597862585
pw_153,gene_31,ctrl,3,37.29873732341618
pw_153,gene_31,ctrl,4,113.69069113991792
pw_153,gene_31,ctrl,5,64.20595676664078
pw_153,gene_31,ctrl,6,82.80663738796694
pw_153,gene_31,ctrl,7,20.150775938911703
pw_153,gene_31,ctrl,8,61.92713055556614
pw_153,gene_31,treatment,1,65.37842975134248
pw_153,gene_31,treatment,2,38.475050329781894
pw_153,gene_31,treatment,3,54.21751726032111
pw_153,gene_31,treatment,4,98.44719970223754
pw_153,gene_31,treatment,5,53.398235537480694
pw_153,gene_31,treatment,6,67.10008288016375
pw_153,gene_31,treatment,7,73.24757864769414
pw_153,gene_31,treatment,8,62.84772320932839
pw_154,gene_31,ctrl,1,71.35051262228359
pw_154,gene_31,ctrl,2,67.58821988705365
pw_154,gene_31,ctrl,3,108.00552306481663
pw_154,gene_31,ctrl,4,69.8047802026441
pw_154,gene_31,ctrl,5,70.9635869802594
pw_154,gene_31,ctrl,6,113.78644727791344
pw_154,gene_31,ctrl,7,124.35405717459406
pw_154,gene_31,ctrl,8,111.41683003053558
pw_154,gene_31,treatment,1,109.41512826078076
pw_154,gene_31,treatment,2,40.421708923491195
pw_154,gene_31,treatment,3,129.97300987460437
pw_154,gene_31,treatment,4,61.301848734577646
pw_154,gene_31,treatment,5,170.22317844240087
pw_154,gene_31,treatment,6,137.93633827809742
pw_154,gene_31,treatment,7,122.36443038473708
pw_154,gene_31,treatment,8,90.17439014368638
pw_155,gene_31,ctrl,1,39.96979095130611
pw_155,gene_31,ctrl,2,23.983491124601994
pw_155,gene_31,ctrl,3,51.264790899096916
pw_155,gene_31,ctrl,4,52.59023427210418
pw_155,gene_31,ctrl,5,61.9625260223329
pw_155,gene_31,ctrl,6,49.461631907406854
pw_155,gene_31,ctrl,7,26.829191386245522
pw_155,gene_31,ctrl,8,34.90955516822388
pw_155,gene_31,treatment,1,33.53832451056084
pw_155,gene_31,treatment,2,35.582010379540655
pw_155,gene_31,treatment,3,78.53221576548486
pw_155,gene_31,treatment,4,65.44365282454372
pw_155,gene_31,treatment,5,26.54280838085278
pw_155,gene_31,treatment,6,50.26905578866017
pw_155,gene_31,treatment,7,24.963629049152424
pw_155,gene_31,treatment,8,27.678229236777188
pw_156,gene_32,ctrl,1,82.8775634159146
pw_156,gene_32,ctrl,2,87.8865236655094
pw_156,gene_32,ctrl,3,80.36870283016212
pw_156,gene_32,ctrl,4,136.87438054078336
pw_156,gene_32,ctrl,5,127.39505655522433
pw_156,gene_32,ctrl,6,170.01410807538656
pw_156,gene_32,ctrl,7,94.5583425651865
pw_156,gene_32,ctrl,8,73.3507271255158
pw_156,gene_32,treatment,1,192.7221635990479
pw_156,gene_32,treatment,2,102.28676224616765
pw_156,gene_32,treatment,3,145.1735541812557
pw_156,gene_32,treatment,4,108.06638694672414
pw_156,gene_32,treatment,5,64.24535040804251
pw_156,gene_32,treatment,6,79.18116159631127
pw_156,gene_32,treatment,7,130.952630635183
pw_156,gene_32,treatment,8,113.22342328834966
pw_157,gene_32,ctrl,1,120.71488833666616
pw_157,gene_32,ctrl,2,211.36295012308693
pw_157,gene_32,ctrl,3,210.64410239015177
pw_157,gene_32,ctrl,4,141.2104461544462
pw_157,gene_32,ctrl,5,179.3589582663679
pw_157,gene_32,ctrl,6,153.27204082594798
pw_157,gene_32,ctrl,7,168.90826319912986
pw_157,gene_32,ctrl,8,119.75778078695107
pw_157,gene_32,treatment,1,185.82521586767993
pw_157,gene_32,treatment,2,222.23685457115374
pw_157,gene_32,treatment,3,118.05993377460038
pw_157,gene_32,treatment,4,216.33048399482956
pw_157,gene_32,treatment,5,279.4232858574486
pw_157,gene_32,treatment,6,229.87939784715758
pw_157,gene_32,treatment,7,173.44348496327643
pw_157,gene_32,treatment,8,183.31214409293457
pw_158,gene_32,ctrl,1,132.70836201010172
pw_158,gene_32,ctrl,2,134.07339320651286
pw_158,gene_32,ctrl,3,158.39262368867756
pw_158,gene_32,ctrl,4,193.63490427802168
pw_158,gene_32,ctrl,5,99.353884316521345
pw_158,gene_32,ctrl,6,184.0158089804999
pw_158,gene_32,ctrl,7,140.27879569362827
pw_158,gene_32,ctrl,8,124.17318606370848
pw_158,gene_32,treatment,1,210.96309539500962
pw_158,gene_32,treatment,2,153.58598835275032
pw_158,gene_32,treatment,3,90.6290562506459
pw_158,gene_32,treatment,4,126.25104800333919
pw_158,gene_32,treatment,5,194.07504220046445
pw_158,gene_32,treatment,6,108.30578579747815
pw_158,gene_32,treatment,7,119.44028599476887
pw_158,gene_32,treatment,8,161.64204106569758
pw_159,gene_32,ctrl,1,55.81876994859653
pw_159,gene_32,ctrl,2,63.39219261883806
pw_159,gene_32,ctrl,3,99.68531704318484
pw_159,gene_32,ctrl,4,35.065260139838266
pw_159,gene_32,ctrl,5,121.52850807420737
pw_159,gene_32,ctrl,6,148.30119392278888
pw_159,gene_32,ctrl,7,46.29000418290959
pw_159,gene_32,ctrl,8,84.2512198816947
pw_159,gene_32,treatment,1,159.8030452786106
pw_159,gene_32,treatment,2,88.47362462269278
pw_159,gene_32,treatment,3,39.23603900070467
pw_159,gene_32,treatment,4,71.02594081074054
pw_159,gene_32,treatment,5,128.06392404775943
pw_159,gene_32,treatment,6,139.23404468538146
pw_159,gene_32,treatment,7,61.61168889747948
pw_159,gene_32,treatment,8,33.96172934975327
pw_160,gene_32,ctrl,1,25.034285140105244
pw_160,gene_32,ctrl,2,42.1486294592746
pw_160,gene_32,ctrl,3,12.323991592260363
pw_160,gene_32,ctrl,4,40.57880156980165
pw_160,gene_32,ctrl,5,48.71898409870608
pw_160,gene_32,ctrl,6,45.20847981223897
pw_160,gene_32,ctrl,7,NA
pw_160,gene_32,ctrl,8,48.55225621224678
pw_160,gene_32,treatment,1,70.76727923738464
pw_160,gene_32,treatment,2,30.57951147315564
pw_160,gene_32,treatment,3,28.560871658699693
pw_160,gene_32,treatment,4,76.40153940917132
pw_160,gene_32,treatment,5,89.81799465742624
pw_160,gene_32,treatment,6,61.86043250104097
pw_160,gene_32,treatment,7,40.91925936095561
pw_160,gene_32,treatment,8,20.65369142889273
pw_161,gene_33,ctrl,1,55.03236182857509
pw_161,gene_33,ctrl,2,24.54542786893538
pw_161,gene_33,ctrl,3,26.854681841892827
pw_161,gene_33,ctrl,4,18.033040534702238
pw_161,gene_33,ctrl,5,19.730524699072603
pw_161,gene_33,ctrl,6,NA
pw_161,gene_33,ctrl,7,29.343017689001307
pw_161,gene_33,ctrl,8,16.243563755026862
pw_161,gene_33,treatment,1,98.43576210107697
pw_161,gene_33,treatment,2,65.99039881030143
pw_161,gene_33,treatment,3,37.24152066355293
pw_161,gene_33,treatment,4,22.783960519710828
pw_161,gene_33,treatment,5,102.19072190850878
pw_161,gene_33,treatment,6,35.86685153650401
pw_161,gene_33,treatment,7,27.225146750447355
pw_161,gene_33,treatment,8,22.02410534588116
pw_162,gene_33,ctrl,1,119.43422123015895
pw_162,gene_33,ctrl,2,144.71630826721244
pw_162,gene_33,ctrl,3,154.5541394887685
pw_162,gene_33,ctrl,4,129.77097297924814
pw_162,gene_33,ctrl,5,105.35332458683085
pw_162,gene_33,ctrl,6,129.2763887908049
pw_162,gene_33,ctrl,7,125.06587848158536
pw_162,gene_33,ctrl,8,193.76741691194553
pw_162,gene_33,treatment,1,51.96603923834495
pw_162,gene_33,treatment,2,152.86710194879169
pw_162,gene_33,treatment,3,166.82688216321162
pw_162,gene_33,treatment,4,112.6613445206918
pw_162,gene_33,treatment,5,221.5994198442693
pw_162,gene_33,treatment,6,122.84061319098252
pw_162,gene_33,treatment,7,195.41582838967247
pw_162,gene_33,treatment,8,91.90603905330991
pw_163,gene_33,ctrl,1,68.01387349756638
pw_163,gene_33,ctrl,2,71.1429894999462
pw_163,gene_33,ctrl,3,117.01593962410635
pw_163,gene_33,ctrl,4,117.1080001731281
pw_163,gene_33,ctrl,5,122.96561979089759
pw_163,gene_33,ctrl,6,180.26824216352406
pw_163,gene_33,ctrl,7,69.14746646068664
pw_163,gene_33,ctrl,8,109.18284735570708
pw_163,gene_33,treatment,1,98.48109700045543
pw_163,gene_33,treatment,2,91.71739111064657
pw_163,gene_33,treatment,3,169.04719197467352
pw_163,gene_33,treatment,4,108.97951972300002
pw_163,gene_33,treatment,5,60.267875849719985
pw_163,gene_33,treatment,6,102.41671649341693
pw_163,gene_33,treatment,7,79.99366032683143
pw_163,gene_33,treatment,8,144.9813429999827
pw_164,gene_33,ctrl,1,90.58031615953875
pw_164,gene_33,ctrl,2,39.56065991883312
pw_164,gene_33,ctrl,3,32.02353827811985
pw_164,gene_33,ctrl,4,40.38867604943241
pw_164,gene_33,ctrl,5,101.49938445513524
pw_164,gene_33,ctrl,6,53.00636487622783
pw_164,gene_33,ctrl,7,46.81573043409579
pw_164,gene_33,ctrl,8,56.442260878835725
pw_164,gene_33,treatment,1,41.075701598554275
pw_164,gene_33,treatment,2,75.80659006320339
pw_164,gene_33,treatment,3,117.23188061752859
pw_164,gene_33,treatment,4,28.099378622634113
pw_164,gene_33,treatment,5,167.63466817354507
pw_164,gene_33,treatment,6,68.87160709461538
pw_164,gene_33,treatment,7,21.798138557120033
pw_164,gene_33,treatment,8,34.913248116313014
pw_165,gene_33,ctrl,1,47.02752095003275
pw_165,gene_33,ctrl,2,61.69229079503652
pw_165,gene_33,ctrl,3,92.2848589671283
pw_165,gene_33,ctrl,4,79.42145546686656
pw_165,gene_33,ctrl,5,72.5708272805599
pw_165,gene_33,ctrl,6,101.52126834392384
pw_165,gene_33,ctrl,7,57.3277595921165
pw_165,gene_33,ctrl,8,39.468190448132724
pw_165,gene_33,treatment,1,166.30763209373023
pw_165,gene_33,treatment,2,125.83269571394301
pw_165,gene_33,treatment,3,39.075329334634695
pw_165,gene_33,treatment,4,113.16636243744102
pw_165,gene_33,treatment,5,54.0631442389881
pw_165,gene_33,treatment,6,49.38937830608171
pw_165,gene_33,treatment,7,103.35777977141316
pw_165,gene_33,treatment,8,119.02666512004866
pw_166,gene_34,ctrl,1,89.75685200548412
pw_166,gene_34,ctrl,2,24.44441357259358
pw_166,gene_34,ctrl,3,60.39622093754334
pw_166,gene_34,ctrl,4,62.67112271314977
pw_166,gene_34,ctrl,5,85.48638464667066
pw_166,gene_34,ctrl,6,70.65721630303405
pw_166,gene_34,ctrl,7,81.8893342177176
pw_166,gene_34,ctrl,8,86.79923435721247
pw_166,gene_34,treatment,1,39.022376956384576
pw_166,gene_34,treatment,2,58.08202995126215
pw_166,gene_34,treatment,3,145.1584285935521
pw_166,gene_34,treatment,4,51.36364040483084
pw_166,gene_34,treatment,5,92.58798980810136
pw_166,gene_34,treatment,6,89.09693474163575
pw_166,gene_34,treatment,7,108.38088695511303
pw_166,gene_34,treatment,8,80.11319508301602
pw_167,gene_34,ctrl,1,75.56956102009067
pw_167,gene_34,ctrl,2,106.73145917741537
pw_167,gene_34,ctrl,3,77.66041161997718
pw_167,gene_34,ctrl,4,109.33543426149018
pw_167,gene_34,ctrl,5,123.62482893306249
pw_167,gene_34,ctrl,6,160.4796655267354
pw_167,gene_34,ctrl,7,98.70661027612482
pw_167,gene_34,ctrl,8,72.96201883182039
pw_167,gene_34,treatment,1,129.39401317417375
pw_167,gene_34,treatment,2,141.80119938316489
pw_167,gene_34,treatment,3,120.5651996606104
pw_167,gene_34,treatment,4,142.67534179066388
pw_167,gene_34,treatment,5,158.98686499319777
pw_167,gene_34,treatment,6,46.98742556252207
pw_167,gene_34,treatment,7,169.9017433415518
pw_167,gene_34,treatment,8,114.55986562678616
pw_168,gene_34,ctrl,1,168.85382649846204
pw_168,gene_34,ctrl,2,88.98017613388623
pw_168,gene_34,ctrl,3,81.02934757586358
pw_168,gene_34,ctrl,4,79.79766079530181
pw_168,gene_34,ctrl,5,40.094140279069684
pw_168,gene_34,ctrl,6,91.04127329153258
pw_168,gene_34,ctrl,7,97.80883630137411
pw_168,gene_34,ctrl,8,195.73159382880291
pw_168,gene_34,treatment,1,47.152728036163474
pw_168,gene_34,treatment,2,96.55224035551635
pw_168,gene_34,treatment,3,123.94503432779744
pw_168,gene_34,treatment,4,79.34781223924142
pw_168,gene_34,treatment,5,136.60299954670515
pw_168,gene_34,treatment,6,46.14137618665357
pw_168,gene_34,treatment,7,106.66917996883011
pw_168,gene_34,treatment,8,112.84968035455658
pw_169,gene_34,ctrl,1,71.45440397302615
pw_169,gene_34,ctrl,2,112.49785276576551
pw_169,gene_34,ctrl,3,116.81219450077462
pw_169,gene_34,ctrl,4,110.89313085580446
pw_169,gene_34,ctrl,5,191.75700552075025
pw_169,gene_34,ctrl,6,106.53296719382121
pw_169,gene_34,ctrl,7,123.18912526255478
pw_169,gene_34,ctrl,8,177.79202451106775
pw_169,gene_34,treatment,1,170.99140929056452
pw_169,gene_34,treatment,2,102.63209255811037
pw_169,gene_34,treatment,3,157.28400706080222
pw_169,gene_34,treatment,4,87.87095150613118
pw_169,gene_34,treatment,5,97.64083932112565
pw_169,gene_34,treatment,6,159.123272262275
pw_169,gene_34,treatment,7,133.57463727869236
pw_169,gene_34,treatment,8,167.95333921250858
pw_170,gene_34,ctrl,1,128.66363647775356
pw_170,gene_34,ctrl,2,89.61515564948733
pw_170,gene_34,ctrl,3,73.75645319333623
pw_170,gene_34,ctrl,4,124.0957592408299
pw_170,gene_34,ctrl,5,154.78948563628944
pw_170,gene_34,ctrl,6,169.80755235908555
pw_170,gene_34,ctrl,7,189.8428722649032
pw_170,gene_34,ctrl,8,141.27189703529828
pw_170,gene_34,treatment,1,245.19282460270887
pw_170,gene_34,treatment,2,95.30868303873163
pw_170,gene_34,treatment,3,185.58543855385608
pw_170,gene_34,treatment,4,175.82887546761654
pw_170,gene_34,treatment,5,209.14560137828573
pw_170,gene_34,treatment,6,123.94862440911365
pw_170,gene_34,treatment,7,115.19589639876494
pw_170,gene_34,treatment,8,115.40845830101424
pw_171,gene_35,ctrl,1,225.7745206339847
pw_171,gene_35,ctrl,2,159.4602092375003
pw_171,gene_35,ctrl,3,260.8947598395382
pw_171,gene_35,ctrl,4,62.69420185478078
pw_171,gene_35,ctrl,5,187.4166706514051
pw_171,gene_35,ctrl,6,93.95129573971698
pw_171,gene_35,ctrl,7,198.53825755449176
pw_171,gene_35,ctrl,8,228.12366246122008
pw_171,gene_35,treatment,1,80.03487323540907
pw_171,gene_35,treatment,2,165.95623153727269
pw_171,gene_35,treatment,3,84.46213017114475
pw_171,gene_35,treatment,4,143.18951609259892
pw_171,gene_35,treatment,5,69.40981973785816
pw_171,gene_35,treatment,6,191.71103076588275
pw_171,gene_35,treatment,7,171.08873009383893
pw_171,gene_35,treatment,8,102.40618811599661
pw_172,gene_35,ctrl,1,130.88502713554837
pw_172,gene_35,ctrl,2,176.40749729576376
pw_172,gene_35,ctrl,3,181.32293871027161
pw_172,gene_35,ctrl,4,60.4563540357322
pw_172,gene_35,ctrl,5,236.16309676861508
pw_172,gene_35,ctrl,6,185.90630556428926
pw_172,gene_35,ctrl,7,110.81331353009794
pw_172,gene_35,ctrl,8,278.6261061796704
pw_172,gene_35,treatment,1,230.45609776269868
pw_172,gene_35,treatment,2,130.32513451414025
pw_172,gene_35,treatment,3,244.84178875721219
pw_172,gene_35,treatment,4,213.92400115486046
pw_172,gene_35,treatment,5,174.34628371012053
pw_172,gene_35,treatment,6,87.80771807866712
pw_172,gene_35,treatment,7,144.19568546182086
pw_172,gene_35,treatment,8,108.35146248522123
pw_173,gene_35,ctrl,1,24.222193028840223
pw_173,gene_35,ctrl,2,55.90292744762403
pw_173,gene_35,ctrl,3,47.825874458077614
pw_173,gene_35,ctrl,4,52.51976851847659
pw_173,gene_35,ctrl,5,37.71793888477132
pw_173,gene_35,ctrl,6,41.77106291016953
pw_173,gene_35,ctrl,7,32.291627828382254
pw_173,gene_35,ctrl,8,24.014997824396005
pw_173,gene_35,treatment,1,51.25915837723746
pw_173,gene_35,treatment,2,40.28935388673507
pw_173,gene_35,treatment,3,40.00000123539844
pw_173,gene_35,treatment,4,39.820011144299905
pw_173,gene_35,treatment,5,76.27012656554066
pw_173,gene_35,treatment,6,23.179751064054816
pw_173,gene_35,treatment,7,48.3082588341578
pw_173,gene_35,treatment,8,36.87774501455507
pw_174,gene_35,ctrl,1,50.65036402380717
pw_174,gene_35,ctrl,2,104.26266230656202
pw_174,gene_35,ctrl,3,31.62312108512928
pw_174,gene_35,ctrl,4,17.957321843484287
pw_174,gene_35,ctrl,5,45.30309127510777
pw_174,gene_35,ctrl,6,38.29573322203305
pw_174,gene_35,ctrl,7,48.695769321056076
pw_174,gene_35,ctrl,8,48.944905270023156
pw_174,gene_35,treatment,1,58.4724217835653
pw_174,gene_35,treatment,2,31.994037990295784
pw_174,gene_35,treatment,3,38.83110423217806
pw_174,gene_35,treatment,4,62.1224419323477
pw_174,gene_35,treatment,5,39.58558257542786
pw_174,gene_35,treatment,6,28.290158776553646
pw_174,gene_35,treatment,7,65.56576911871706
pw_174,gene_35,treatment,8,38.530241186863336
pw_175,gene_35,ctrl,1,185.27329905547194
pw_175,gene_35,ctrl,2,74.43224473772825
pw_175,gene_35,ctrl,3,149.99388254250024
pw_175,gene_35,ctrl,4,113.56559595342483
pw_175,gene_35,ctrl,5,175.26228935617146
pw_175,gene_35,ctrl,6,167.85259625770718
pw_175,gene_35,ctrl,7,255.01812083171555
pw_175,gene_35,ctrl,8,250.44231109612747
pw_175,gene_35,treatment,1,137.83808321112457
pw_175,gene_35,treatment,2,138.85134808463417
pw_175,gene_35,treatment,3,178.03491822566383
pw_175,gene_35,treatment,4,174.14116419758105
pw_175,gene_35,treatment,5,157.0363365377479
pw_175,gene_35,treatment,6,71.9560795140774
pw_175,gene_35,treatment,7,129.4632987085752
pw_175,gene_35,treatment,8,115.9092862302703
pw_176,gene_36,ctrl,1,55.696703231867296
pw_176,gene_36,ctrl,2,115.03104656903662
pw_176,gene_36,ctrl,3,73.61257798740968
pw_176,gene_36,ctrl,4,98.57819771806932
pw_176,gene_36,ctrl,5,92.44688475297397
pw_176,gene_36,ctrl,6,119.4393903829073
pw_176,gene_36,ctrl,7,139.82056417024313
pw_176,gene_36,ctrl,8,65.67340520644186
pw_176,gene_36,treatment,1,180.95634928465591
pw_176,gene_36,treatment,2,190.1358704342699
pw_176,gene_36,treatment,3,76.24570091965391
pw_176,gene_36,treatment,4,163.41632852638043
pw_176,gene_36,treatment,5,69.51781861086408
pw_176,gene_36,treatment,6,103.22481610849684
pw_176,gene_36,treatment,7,67.91085431643859
pw_176,gene_36,treatment,8,72.2653169033466
pw_177,gene_36,ctrl,1,38.78671380053885
pw_177,gene_36,ctrl,2,62.17577580304596
pw_177,gene_36,ctrl,3,117.63864435721324
pw_177,gene_36,ctrl,4,109.40131723195506
pw_177,gene_36,ctrl,5,81.83299550225574
pw_177,gene_36,ctrl,6,84.14762335427875
pw_177,gene_36,ctrl,7,60.49561462260245
pw_177,gene_36,ctrl,8,62.867418205947864
pw_177,gene_36,treatment,1,23.840397702025303
pw_177,gene_36,treatment,2,38.0136383663986
pw_177,gene_36,treatment,3,69.22566471921076
pw_177,gene_36,treatment,4,33.375388683904575
pw_177,gene_36,treatment,5,117.12685938266857
pw_177,gene_36,treatment,6,127.68297318877016
pw_177,gene_36,treatment,7,78.28398688165213
pw_177,gene_36,treatment,8,118.71977308573906
pw_178,gene_36,ctrl,1,43.2518778423919
pw_178,gene_36,ctrl,2,91.97287606376327
pw_178,gene_36,ctrl,3,61.73582255007874
pw_178,gene_36,ctrl,4,76.0276585586105
pw_178,gene_36,ctrl,5,26.088015619409255
pw_178,gene_36,ctrl,6,137.955905006279
pw_178,gene_36,ctrl,7,68.63983848522123
pw_178,gene_36,ctrl,8,37.14182605964124
pw_178,gene_36,treatment,1,113.71846795757452
pw_178,gene_36,treatment,2,61.17405627884558
pw_178,gene_36,treatment,3,92.86812047412893
pw_178,gene_36,treatment,4,65.58952514027489
pw_178,gene_36,treatment,5,35.87851445146463
pw_178,gene_36,treatment,6,74.40855005486353
pw_178,gene_36,treatment,7,101.16345580440296
pw_178,gene_36,treatment,8,131.2272078077516
pw_179,gene_36,ctrl,1,202.73348046418212
pw_179,gene_36,ctrl,2,224.98471879909923
pw_179,gene_36,ctrl,3,119.07834714202627
pw_179,gene_36,ctrl,4,147.54253727333736
pw_179,gene_36,ctrl,5,225.97125149186328
