gene_name,peptide_sequence,treatment_name,seconds,bio_rep,tech_rep,total_area
02d8b880,f1bbb140,605734a3,600,1,2,4.44159235767106e-4
02d8b880,f1bbb140,605734a3,600,1,3,NA
02d8b880,f1bbb140,605734a3,600,1,4,NA
02d8b880,f1bbb140,605734a3,600,2,1,NA
02d8b880,f1bbb140,605734a3,600,2,2,4.552830708510904e-4
02d8b880,f1bbb140,605734a3,600,2,3,1.0731692946561334e-4
02d8b880,f1bbb140,605734a3,600,2,4,NA
02d8b880,f1bbb140,605734a3,600,3,1,NA
02d8b880,f1bbb140,605734a3,600,3,2,5.113830065630473e-4
02d8b880,f1bbb140,605734a3,600,3,3,5.269885061732017e-5
02d8b880,f1bbb140,605734a3,600,3,4,NA
ef979b1f,f573ef9c,665e6428,0,1,1,NA
ef979b1f,f573ef9c,665e6428,0,1,2,0.058720998212658415
ef979b1f,f573ef9c,665e6428,0,1,3,0.036076750143907516
ef979b1f,f573ef9c,665e6428,0,1,4,NA
ef979b1f,f573ef9c,665e6428,0,2,1,NA
ef979b1f,f573ef9c,665e6428,0,2,2,0.0341744359176998
ef979b1f,f573ef9c,665e6428,0,2,3,0.02933941971567471
ef979b1f,f573ef9c,665e6428,0,2,4,NA
ef979b1f,f573ef9c,665e6428,0,3,1,NA
ef979b1f,f573ef9c,665e6428,0,3,2,0.04799919734712308
ef979b1f,f573ef9c,665e6428,0,3,3,0.03402366421482558
ef979b1f,f573ef9c,665e6428,0,3,4,NA
ef979b1f,f573ef9c,665e6428,150,1,1,NA
ef979b1f,f573ef9c,665e6428,150,1,2,0.04034724828536056
ef979b1f,f573ef9c,665e6428,150,1,3,0.026142918833410734
ef979b1f,f573ef9c,665e6428,150,1,4,NA
ef979b1f,f573ef9c,665e6428,150,2,1,NA
ef979b1f,f573ef9c,665e6428,150,2,2,0.03240196032069966
ef979b1f,f573ef9c,665e6428,150,2,3,0.02557561157967954
ef979b1f,f573ef9c,665e6428,150,2,4,NA
ef979b1f,f573ef9c,665e6428,150,3,1,NA
ef979b1f,f573ef9c,665e6428,150,3,2,0.043978848078864555
ef979b1f,f573ef9c,665e6428,150,3,3,0.033568584279531063
ef979b1f,f573ef9c,665e6428,150,3,4,NA
ef979b1f,f573ef9c,665e6428,300,1,1,NA
ef979b1f,f573ef9c,665e6428,300,1,2,0.03029934465921557
ef979b1f,f573ef9c,665e6428,300,1,3,0.024385859374697557
ef979b1f,f573ef9c,665e6428,300,1,4,NA
ef979b1f,f573ef9c,665e6428,300,2,1,NA
ef979b1f,f573ef9c,665e6428,300,2,2,0.020833087402842117
ef979b1f,f573ef9c,665e6428,300,2,3,0.015675119309686663
ef979b1f,f573ef9c,665e6428,300,2,4,NA
ef979b1f,f573ef9c,665e6428,300,3,1,NA
ef979b1f,f573ef9c,665e6428,300,3,2,0.02451895344427551
ef979b1f,f573ef9c,665e6428,300,3,3,0.01582113052680951
ef979b1f,f573ef9c,665e6428,300,3,4,NA
ef979b1f,f573ef9c,665e6428,600,1,1,NA
ef979b1f,f573ef9c,665e6428,600,1,2,0.023990507942407053
ef979b1f,f573ef9c,665e6428,600,1,3,0.020720459848970123
ef979b1f,f573ef9c,665e6428,600,1,4,NA
ef979b1f,f573ef9c,665e6428,600,2,1,NA
ef979b1f,f573ef9c,665e6428,600,2,2,0.02098896934823543
ef979b1f,f573ef9c,665e6428,600,2,3,0.016407757577737755
ef979b1f,f573ef9c,665e6428,600,2,4,NA
ef979b1f,f573ef9c,665e6428,600,3,1,NA
ef979b1f,f573ef9c,665e6428,600,3,2,0.02169157166237166
ef979b1f,f573ef9c,665e6428,600,3,3,0.013798190909380987
ef979b1f,f573ef9c,665e6428,600,3,4,NA
ef979b1f,f573ef9c,605734a3,0,1,1,NA
ef979b1f,f573ef9c,605734a3,0,1,2,0.05945786912636073
ef979b1f,f573ef9c,605734a3,0,1,3,0.041378630743393936
ef979b1f,f573ef9c,605734a3,0,1,4,NA
ef979b1f,f573ef9c,605734a3,0,2,1,NA
ef979b1f,f573ef9c,605734a3,0,2,2,0.045565039454875236
ef979b1f,f573ef9c,605734a3,0,2,3,0.039128878987574396
ef979b1f,f573ef9c,605734a3,0,2,4,NA
ef979b1f,f573ef9c,605734a3,0,3,1,NA
ef979b1f,f573ef9c,605734a3,0,3,2,0.05127812685432958
ef979b1f,f573ef9c,605734a3,0,3,3,0.044173986918575936
ef979b1f,f573ef9c,605734a3,0,3,4,NA
ef979b1f,f573ef9c,605734a3,150,1,1,NA
ef979b1f,f573ef9c,605734a3,150,1,2,0.027695252220344847
ef979b1f,f573ef9c,605734a3,150,1,3,0.023520716878777777
ef979b1f,f573ef9c,605734a3,150,1,4,NA
ef979b1f,f573ef9c,605734a3,150,2,1,NA
ef979b1f,f573ef9c,605734a3,150,2,2,0.03572678791308244
ef979b1f,f573ef9c,605734a3,150,2,3,0.027398665817969275
ef979b1f,f573ef9c,605734a3,150,2,4,NA
ef979b1f,f573ef9c,605734a3,150,3,1,NA
ef979b1f,f573ef9c,605734a3,150,3,2,0.04529289465489201
ef979b1f,f573ef9c,605734a3,150,3,3,0.037876174315853495
ef979b1f,f573ef9c,605734a3,150,3,4,NA
ef979b1f,f573ef9c,605734a3,300,1,1,NA
ef979b1f,f573ef9c,605734a3,300,1,2,0.048308093197316514
ef979b1f,f573ef9c,605734a3,300,1,3,0.046142043236229044
ef979b1f,f573ef9c,605734a3,300,1,4,NA
ef979b1f,f573ef9c,605734a3,300,2,1,NA
ef979b1f,f573ef9c,605734a3,300,2,2,0.02590116796926062
ef979b1f,f573ef9c,605734a3,300,2,3,0.0218992842505703
ef979b1f,f573ef9c,605734a3,300,2,4,NA
ef979b1f,f573ef9c,605734a3,300,3,1,NA
ef979b1f,f573ef9c,605734a3,300,3,2,0.0352862582669718
ef979b1f,f573ef9c,605734a3,300,3,3,0.03262068264134795
ef979b1f,f573ef9c,605734a3,300,3,4,NA
ef979b1f,f573ef9c,605734a3,600,1,1,NA
ef979b1f,f573ef9c,605734a3,600,1,2,0.031188731276035473
ef979b1f,f573ef9c,605734a3,600,1,3,0.029174658118705794
ef979b1f,f573ef9c,605734a3,600,1,4,NA
ef979b1f,f573ef9c,605734a3,600,2,1,NA
ef979b1f,f573ef9c,605734a3,600,2,2,0.02905958224771839
ef979b1f,f573ef9c,605734a3,600,2,3,0.02411010303656527
ef979b1f,f573ef9c,605734a3,600,2,4,NA
ef979b1f,f573ef9c,605734a3,600,3,1,NA
ef979b1f,f573ef9c,605734a3,600,3,2,0.03544064464576283
ef979b1f,f573ef9c,605734a3,600,3,3,0.027229750348391108
ef979b1f,f573ef9c,605734a3,600,3,4,NA
01a01766,99cf06db,665e6428,0,1,1,0.002145330532746102
01a01766,99cf06db,665e6428,0,1,2,NA
01a01766,99cf06db,665e6428,0,1,3,0.002110428660852803
01a01766,99cf06db,665e6428,0,1,4,NA
01a01766,99cf06db,665e6428,0,2,1,0.006973095163368465
01a01766,99cf06db,665e6428,0,2,2,NA
01a01766,99cf06db,665e6428,0,2,3,0.00567354246277703
01a01766,99cf06db,665e6428,0,2,4,NA
01a01766,99cf06db,665e6428,0,3,1,0.004109110156129448
01a01766,99cf06db,665e6428,0,3,2,NA
01a01766,99cf06db,665e6428,0,3,3,0.004822390314339303
01a01766,99cf06db,665e6428,0,3,4,NA
01a01766,99cf06db,665e6428,150,1,1,0.003879136807020653
01a01766,99cf06db,665e6428,150,1,2,NA
01a01766,99cf06db,665e6428,150,1,3,0.002857264238832591
01a01766,99cf06db,665e6428,150,1,4,NA
01a01766,99cf06db,665e6428,150,2,1,0.005069375990269849
01a01766,99cf06db,665e6428,150,2,2,NA
01a01766,99cf06db,665e6428,150,2,3,0.004356611620986225
01a01766,99cf06db,665e6428,150,2,4,NA
01a01766,99cf06db,665e6428,150,3,1,0.005048185743205169
01a01766,99cf06db,665e6428,150,3,2,NA
01a01766,99cf06db,665e6428,150,3,3,0.006002889206372103
01a01766,99cf06db,665e6428,150,3,4,NA
01a01766,99cf06db,665e6428,300,1,1,0.0035961234719424817
01a01766,99cf06db,665e6428,300,1,2,NA
01a01766,99cf06db,665e6428,300,1,3,0.0029249484414626587
01a01766,99cf06db,665e6428,300,1,4,NA
01a01766,99cf06db,665e6428,300,2,1,0.008308983580954037
01a01766,99cf06db,665e6428,300,2,2,NA
01a01766,99cf06db,665e6428,300,2,3,0.007644550890713895
01a01766,99cf06db,665e6428,300,2,4,NA
01a01766,99cf06db,665e6428,300,3,1,0.00831277283165061
01a01766,99cf06db,665e6428,300,3,2,NA
01a01766,99cf06db,665e6428,300,3,3,0.007508875714393904
01a01766,99cf06db,665e6428,300,3,4,NA
01a01766,99cf06db,665e6428,600,1,1,0.0017954174686980323
01a01766,99cf06db,665e6428,600,1,2,NA
01a01766,99cf06db,665e6428,600,1,3,0.0015029729491751228
01a01766,99cf06db,665e6428,600,1,4,NA
01a01766,99cf06db,665e6428,600,2,1,0.007295517499768075
01a01766,99cf06db,665e6428,600,2,2,NA
01a01766,99cf06db,665e6428,600,2,3,0.007469365673947637
01a01766,99cf06db,665e6428,600,2,4,NA
01a01766,99cf06db,665e6428,600,3,1,0.006456457158959616
01a01766,99cf06db,665e6428,600,3,2,NA
01a01766,99cf06db,665e6428,600,3,3,0.007012785329447277
01a01766,99cf06db,665e6428,600,3,4,NA
01a01766,99cf06db,605734a3,0,1,1,0.0020426615514300803
01a01766,99cf06db,605734a3,0,1,2,NA
01a01766,99cf06db,605734a3,0,1,3,0.0013351068531903673
01a01766,99cf06db,605734a3,0,1,4,NA
01a01766,99cf06db,605734a3,0,2,1,0.008556157682605378
01a01766,99cf06db,605734a3,0,2,2,NA
01a01766,99cf06db,605734a3,0,2,3,0.008131016001404538
01a01766,99cf06db,605734a3,0,2,4,NA
01a01766,99cf06db,605734a3,0,3,1,0.00968211859743874
01a01766,99cf06db,605734a3,0,3,2,NA
01a01766,99cf06db,605734a3,0,3,3,0.007684028646684472
01a01766,99cf06db,605734a3,0,3,4,NA
01a01766,99cf06db,605734a3,150,1,1,0.004138362841640854
01a01766,99cf06db,605734a3,150,1,2,NA
01a01766,99cf06db,605734a3,150,1,3,0.0019566116673281294
01a01766,99cf06db,605734a3,150,1,4,NA
01a01766,99cf06db,605734a3,150,2,1,0.010179664369535471
01a01766,99cf06db,605734a3,150,2,2,NA
01a01766,99cf06db,605734a3,150,2,3,0.008716728833674527
01a01766,99cf06db,605734a3,150,2,4,NA
01a01766,99cf06db,605734a3,150,3,1,0.006002255754994102
01a01766,99cf06db,605734a3,150,3,2,NA
01a01766,99cf06db,605734a3,150,3,3,0.004233146426217987
01a01766,99cf06db,605734a3,150,3,4,NA
01a01766,99cf06db,605734a3,300,1,1,0.0016773154865405678
01a01766,99cf06db,605734a3,300,1,2,NA
01a01766,99cf06db,605734a3,300,1,3,7.50294947349591e-4
01a01766,99cf06db,605734a3,300,1,4,NA
01a01766,99cf06db,605734a3,300,2,1,0.00731851853383543
01a01766,99cf06db,605734a3,300,2,2,NA
01a01766,99cf06db,605734a3,300,2,3,0.006408835463353269
01a01766,99cf06db,605734a3,300,2,4,NA
01a01766,99cf06db,605734a3,300,3,1,0.007327369141194578
01a01766,99cf06db,605734a3,300,3,2,NA
01a01766,99cf06db,605734a3,300,3,3,0.0065487526244853355
01a01766,99cf06db,605734a3,300,3,4,NA
01a01766,99cf06db,605734a3,600,1,1,0.002043858977907015
01a01766,99cf06db,605734a3,600,1,2,NA
01a01766,99cf06db,605734a3,600,1,3,0.0019889826839176792
01a01766,99cf06db,605734a3,600,1,4,NA
01a01766,99cf06db,605734a3,600,2,1,0.008492097109273778
01a01766,99cf06db,605734a3,600,2,2,NA
01a01766,99cf06db,605734a3,600,2,3,0.0075308646908218285
01a01766,99cf06db,605734a3,600,2,4,NA
01a01766,99cf06db,605734a3,600,3,1,0.008190246097723052
01a01766,99cf06db,605734a3,600,3,2,NA
01a01766,99cf06db,605734a3,600,3,3,0.006399330612456402
01a01766,99cf06db,605734a3,600,3,4,NA
01a01766,464cc3a0,665e6428,0,1,1,0.002145330532746102
01a01766,464cc3a0,665e6428,0,1,2,NA
01a01766,464cc3a0,665e6428,0,1,3,0.002110428660852803
01a01766,464cc3a0,665e6428,0,1,4,NA
01a01766,464cc3a0,665e6428,0,2,1,0.007137510812240463
01a01766,464cc3a0,665e6428,0,2,2,NA
01a01766,464cc3a0,665e6428,0,2,3,0.00567354246277703
01a01766,464cc3a0,665e6428,0,2,4,NA
01a01766,464cc3a0,665e6428,0,3,1,0.004214121906120214
01a01766,464cc3a0,665e6428,0,3,2,NA
01a01766,464cc3a0,665e6428,0,3,3,0.004822390314339303
01a01766,464cc3a0,665e6428,0,3,4,NA
01a01766,464cc3a0,665e6428,150,1,1,0.003879136807020653
01a01766,464cc3a0,665e6428,150,1,2,NA
01a01766,464cc3a0,665e6428,150,1,3,0.002857264238832591
01a01766,464cc3a0,665e6428,150,1,4,NA
01a01766,464cc3a0,665e6428,150,2,1,0.005114725053778843
01a01766,464cc3a0,665e6428,150,2,2,NA
01a01766,464cc3a0,665e6428,150,2,3,0.004356611620986225
01a01766,464cc3a0,665e6428,150,2,4,NA
01a01766,464cc3a0,665e6428,150,3,1,0.005154733935933483
01a01766,464cc3a0,665e6428,150,3,2,NA
01a01766,464cc3a0,665e6428,150,3,3,0.006091668778318975
01a01766,464cc3a0,665e6428,150,3,4,NA
01a01766,464cc3a0,665e6428,300,1,1,0.003786415958583444
01a01766,464cc3a0,665e6428,300,1,2,NA
01a01766,464cc3a0,665e6428,300,1,3,0.0029249484414626587
01a01766,464cc3a0,665e6428,300,1,4,NA
01a01766,464cc3a0,665e6428,300,2,1,0.008753414627392242
01a01766,464cc3a0,665e6428,300,2,2,NA
01a01766,464cc3a0,665e6428,300,2,3,0.007735156194913401
01a01766,464cc3a0,665e6428,300,2,4,NA
01a01766,464cc3a0,665e6428,300,3,1,0.008618492661557892
01a01766,464cc3a0,665e6428,300,3,2,NA
01a01766,464cc3a0,665e6428,300,3,3,0.0076916492964153845
01a01766,464cc3a0,665e6428,300,3,4,NA
01a01766,464cc3a0,665e6428,600,1,1,0.0017954174686980323
01a01766,464cc3a0,665e6428,600,1,2,NA
01a01766,464cc3a0,665e6428,600,1,3,0.0015029729491751228
01a01766,464cc3a0,665e6428,600,1,4,NA
01a01766,464cc3a0,665e6428,600,2,1,0.007395947230848798
01a01766,464cc3a0,665e6428,600,2,2,NA
01a01766,464cc3a0,665e6428,600,2,3,0.007574650354095896
01a01766,464cc3a0,665e6428,600,2,4,NA
01a01766,464cc3a0,665e6428,600,3,1,0.006713730415432141
01a01766,464cc3a0,665e6428,600,3,2,NA
01a01766,464cc3a0,665e6428,600,3,3,0.007012785329447277
01a01766,464cc3a0,665e6428,600,3,4,NA
01a01766,464cc3a0,605734a3,0,1,1,0.0020426615514300803
01a01766,464cc3a0,605734a3,0,1,2,NA
01a01766,464cc3a0,605734a3,0,1,3,0.0013351068531903673
01a01766,464cc3a0,605734a3,0,1,4,NA
01a01766,464cc3a0,605734a3,0,2,1,0.008778611878090955
01a01766,464cc3a0,605734a3,0,2,2,NA
01a01766,464cc3a0,605734a3,0,2,3,0.0083998103596467
01a01766,464cc3a0,605734a3,0,2,4,NA
01a01766,464cc3a0,605734a3,0,3,1,0.010329800304165405
01a01766,464cc3a0,605734a3,0,3,2,NA
01a01766,464cc3a0,605734a3,0,3,3,0.008031982043901119
01a01766,464cc3a0,605734a3,0,3,4,NA
01a01766,464cc3a0,605734a3,150,1,1,0.004138362841640854
01a01766,464cc3a0,605734a3,150,1,2,NA
01a01766,464cc3a0,605734a3,150,1,3,0.0019566116673281294
01a01766,464cc3a0,605734a3,150,1,4,NA
01a01766,464cc3a0,605734a3,150,2,1,0.01059548743310844
01a01766,464cc3a0,605734a3,150,2,2,NA
01a01766,464cc3a0,605734a3,150,2,3,0.008716728833674527
01a01766,464cc3a0,605734a3,150,2,4,NA
01a01766,464cc3a0,605734a3,150,3,1,0.006156096684808004
01a01766,464cc3a0,605734a3,150,3,2,NA
01a01766,464cc3a0,605734a3,150,3,3,0.004314970272851711
01a01766,464cc3a0,605734a3,150,3,4,NA
01a01766,464cc3a0,605734a3,300,1,1,0.0016773154865405678
01a01766,464cc3a0,605734a3,300,1,2,NA
01a01766,464cc3a0,605734a3,300,1,3,7.50294947349591e-4
01a01766,464cc3a0,605734a3,300,1,4,NA
01a01766,464cc3a0,605734a3,300,2,1,0.007656167777232665
01a01766,464cc3a0,605734a3,300,2,2,NA
01a01766,464cc3a0,605734a3,300,2,3,0.006408835463353269
01a01766,464cc3a0,605734a3,300,2,4,NA
01a01766,464cc3a0,605734a3,300,3,1,0.0075972688107907
01a01766,464cc3a0,605734a3,300,3,2,NA
01a01766,464cc3a0,605734a3,300,3,3,0.006684392995271685
01a01766,464cc3a0,605734a3,300,3,4,NA
01a01766,464cc3a0,605734a3,600,1,1,0.002043858977907015
01a01766,464cc3a0,605734a3,600,1,2,NA
01a01766,464cc3a0,605734a3,600,1,3,0.0019889826839176792
01a01766,464cc3a0,605734a3,600,1,4,NA
01a01766,464cc3a0,605734a3,600,2,1,0.008806135182721818
01a01766,464cc3a0,605734a3,600,2,2,NA
01a01766,464cc3a0,605734a3,600,2,3,0.0075308646908218285
01a01766,464cc3a0,605734a3,600,2,4,NA
01a01766,464cc3a0,605734a3,600,3,1,0.008713799575613189
01a01766,464cc3a0,605734a3,600,3,2,NA
01a01766,464cc3a0,605734a3,600,3,3,0.006455691388473588
01a01766,464cc3a0,605734a3,600,3,4,NA
01a01766,d62399af,665e6428,0,1,1,0.01001637419604096
01a01766,d62399af,665e6428,0,1,2,NA
01a01766,d62399af,665e6428,0,1,3,0.005355848418972897
01a01766,d62399af,665e6428,0,1,4,NA
01a01766,d62399af,665e6428,0,2,1,0.010702747540656218
01a01766,d62399af,665e6428,0,2,2,NA
01a01766,d62399af,665e6428,0,2,3,0.006036721037786952
01a01766,d62399af,665e6428,0,2,4,NA
01a01766,d62399af,665e6428,0,3,1,0.004443546437726145
01a01766,d62399af,665e6428,0,3,2,NA
01a01766,d62399af,665e6428,0,3,3,0.0018952427343831954
01a01766,d62399af,665e6428,0,3,4,NA
01a01766,d62399af,665e6428,150,1,1,0.013315246344375777
01a01766,d62399af,665e6428,150,1,2,NA
01a01766,d62399af,665e6428,150,1,3,0.005928416095594298
01a01766,d62399af,665e6428,150,1,4,NA
01a01766,d62399af,665e6428,150,2,1,0.006633796304073905
01a01766,d62399af,665e6428,150,2,2,NA
01a01766,d62399af,665e6428,150,2,3,0.0036064637026395436
01a01766,d62399af,665e6428,150,2,4,NA
01a01766,d62399af,665e6428,150,3,1,8.97525386228442e-4
01a01766,d62399af,665e6428,150,3,2,NA
01a01766,d62399af,665e6428,150,3,3,0.0019467659309340478
01a01766,d62399af,665e6428,150,3,4,NA
01a01766,d62399af,665e6428,300,1,1,0.011610408615394903
01a01766,d62399af,665e6428,300,1,2,NA
01a01766,d62399af,665e6428,300,1,3,0.007245660330650542
01a01766,d62399af,665e6428,300,1,4,NA
01a01766,d62399af,665e6428,300,2,1,0.009623498565646798
01a01766,d62399af,665e6428,300,2,2,NA
01a01766,d62399af,665e6428,300,2,3,0.00502673531095623
01a01766,d62399af,665e6428,300,2,4,NA
01a01766,d62399af,665e6428,300,3,1,0.004694774573254475
01a01766,d62399af,665e6428,300,3,2,NA
01a01766,d62399af,665e6428,300,3,3,0.0024714479095251205
01a01766,d62399af,665e6428,300,3,4,NA
01a01766,d62399af,665e6428,600,1,1,0.006362901935464617
01a01766,d62399af,665e6428,600,1,2,NA
01a01766,d62399af,665e6428,600,1,3,0.0037005388339315065
01a01766,d62399af,665e6428,600,1,4,NA
01a01766,d62399af,665e6428,600,2,1,0.011857031225142173
01a01766,d62399af,665e6428,600,2,2,NA
01a01766,d62399af,665e6428,600,2,3,0.0048139169020021
01a01766,d62399af,665e6428,600,2,4,NA
01a01766,d62399af,665e6428,600,3,1,0.005944094551823276
01a01766,d62399af,665e6428,600,3,2,NA
01a01766,d62399af,665e6428,600,3,3,0.0025770063157193736
01a01766,d62399af,665e6428,600,3,4,NA
01a01766,d62399af,605734a3,0,1,1,0.009116625802122273
01a01766,d62399af,605734a3,0,1,2,NA
01a01766,d62399af,605734a3,0,1,3,0.005698485735859877
01a01766,d62399af,605734a3,0,1,4,NA
01a01766,d62399af,605734a3,0,2,1,0.013870280409635439
01a01766,d62399af,605734a3,0,2,2,NA
01a01766,d62399af,605734a3,0,2,3,0.007694464855904797
01a01766,d62399af,605734a3,0,2,4,NA
01a01766,d62399af,605734a3,0,3,1,0.004221353723088884
01a01766,d62399af,605734a3,0,3,2,NA
01a01766,d62399af,605734a3,0,3,3,0.002732408234800375
01a01766,d62399af,605734a3,0,3,4,NA
01a01766,d62399af,605734a3,150,1,1,0.007244269038627655
01a01766,d62399af,605734a3,150,1,2,NA
01a01766,d62399af,605734a3,150,1,3,0.005950915189016519
01a01766,d62399af,605734a3,150,1,4,NA
01a01766,d62399af,605734a3,150,2,1,0.01092051519595269
01a01766,d62399af,605734a3,150,2,2,NA
01a01766,d62399af,605734a3,150,2,3,0.005419893596600181
01a01766,d62399af,605734a3,150,2,4,NA
01a01766,d62399af,605734a3,150,3,1,0.003476781102063977
01a01766,d62399af,605734a3,150,3,2,NA
01a01766,d62399af,605734a3,150,3,3,0.001562681280038359
01a01766,d62399af,605734a3,150,3,4,NA
01a01766,d62399af,605734a3,300,1,1,0.004015105431209067
01a01766,d62399af,605734a3,300,1,2,NA
01a01766,d62399af,605734a3,300,1,3,0.0014879827588899473
01a01766,d62399af,605734a3,300,1,4,NA
01a01766,d62399af,605734a3,300,2,1,0.010515933588112654
01a01766,d62399af,605734a3,300,2,2,NA
01a01766,d62399af,605734a3,300,2,3,0.006617603810571785
01a01766,d62399af,605734a3,300,2,4,NA
01a01766,d62399af,605734a3,300,3,1,0.003321945967009482
01a01766,d62399af,605734a3,300,3,2,NA
01a01766,d62399af,605734a3,300,3,3,0.0015921956128765384
01a01766,d62399af,605734a3,300,3,4,NA
01a01766,d62399af,605734a3,600,1,1,0.008073237428275152
01a01766,d62399af,605734a3,600,1,2,NA
01a01766,d62399af,605734a3,600,1,3,0.004480836822517995
01a01766,d62399af,605734a3,600,1,4,NA
01a01766,d62399af,605734a3,600,2,1,0.012388202312745924
01a01766,d62399af,605734a3,600,2,2,NA
01a01766,d62399af,605734a3,600,2,3,0.006138783785706572
01a01766,d62399af,605734a3,600,2,4,NA
01a01766,d62399af,605734a3,600,3,1,0.002344829746392568
01a01766,d62399af,605734a3,600,3,2,NA
01a01766,d62399af,605734a3,600,3,3,0.0010168153185254214
01a01766,d62399af,605734a3,600,3,4,NA
01a01766,09a05cd4,665e6428,0,1,1,0.011565348653507904
01a01766,09a05cd4,665e6428,0,1,2,NA
01a01766,09a05cd4,665e6428,0,1,3,0.006121386897349496
01a01766,09a05cd4,665e6428,0,1,4,NA
01a01766,09a05cd4,665e6428,0,2,1,0.012382469051831905
01a01766,09a05cd4,665e6428,0,2,2,NA
01a01766,09a05cd4,665e6428,0,2,3,0.00714701865133839
01a01766,09a05cd4,665e6428,0,2,4,NA
01a01766,09a05cd4,665e6428,0,3,1,0.0051913116960200095
01a01766,09a05cd4,665e6428,0,3,2,NA
01a01766,09a05cd4,665e6428,0,3,3,0.0023579409995611086
01a01766,09a05cd4,665e6428,0,3,4,NA
01a01766,09a05cd4,665e6428,150,1,1,0.015418530701353527
01a01766,09a05cd4,665e6428,150,1,2,NA
01a01766,09a05cd4,665e6428,150,1,3,0.007017042909208171
01a01766,09a05cd4,665e6428,150,1,4,NA
01a01766,09a05cd4,665e6428,150,2,1,0.007711962038404576
01a01766,09a05cd4,665e6428,150,2,2,NA
01a01766,09a05cd4,665e6428,150,2,3,0.004256087725362223
01a01766,09a05cd4,665e6428,150,2,4,NA
01a01766,09a05cd4,665e6428,150,3,1,9.947955741101283e-4
01a01766,09a05cd4,665e6428,150,3,2,NA
01a01766,09a05cd4,665e6428,150,3,3,0.0023989133752502626
01a01766,09a05cd4,665e6428,150,3,4,NA
01a01766,09a05cd4,665e6428,300,1,1,0.013460194323416318
01a01766,09a05cd4,665e6428,300,1,2,NA
01a01766,09a05cd4,665e6428,300,1,3,0.008814450656614754
01a01766,09a05cd4,665e6428,300,1,4,NA
01a01766,09a05cd4,665e6428,300,2,1,0.011282168395474544
01a01766,09a05cd4,665e6428,300,2,2,NA
01a01766,09a05cd4,665e6428,300,2,3,0.006262001185974715
01a01766,09a05cd4,665e6428,300,2,4,NA
01a01766,09a05cd4,665e6428,300,3,1,0.0055114356158016365
01a01766,09a05cd4,665e6428,300,3,2,NA
01a01766,09a05cd4,665e6428,300,3,3,0.0027729622699842107
01a01766,09a05cd4,665e6428,300,3,4,NA
01a01766,09a05cd4,665e6428,600,1,1,0.007403882321673556
01a01766,09a05cd4,665e6428,600,1,2,NA
01a01766,09a05cd4,665e6428,600,1,3,0.003947053973786349
01a01766,09a05cd4,665e6428,600,1,4,NA
01a01766,09a05cd4,665e6428,600,2,1,0.013625807224571428
01a01766,09a05cd4,665e6428,600,2,2,NA
01a01766,09a05cd4,665e6428,600,2,3,0.005905037162845313
01a01766,09a05cd4,665e6428,600,2,4,NA
01a01766,09a05cd4,665e6428,600,3,1,0.006836928581696062
01a01766,09a05cd4,665e6428,600,3,2,NA
01a01766,09a05cd4,665e6428,600,3,3,0.0030332058282839256
01a01766,09a05cd4,665e6428,600,3,4,NA
01a01766,09a05cd4,605734a3,0,1,1,0.01057326649482352
01a01766,09a05cd4,605734a3,0,1,2,NA
01a01766,09a05cd4,605734a3,0,1,3,0.006661349676222616
01a01766,09a05cd4,605734a3,0,1,4,NA
01a01766,09a05cd4,605734a3,0,2,1,0.016435059689084684
01a01766,09a05cd4,605734a3,0,2,2,NA
01a01766,09a05cd4,605734a3,0,2,3,0.009282817359041344
01a01766,09a05cd4,605734a3,0,2,4,NA
01a01766,09a05cd4,605734a3,0,3,1,0.005116385475684675
01a01766,09a05cd4,605734a3,0,3,2,NA
01a01766,09a05cd4,605734a3,0,3,3,0.0032062843118723394
01a01766,09a05cd4,605734a3,0,3,4,NA
01a01766,09a05cd4,605734a3,150,1,1,0.00846559437769759
01a01766,09a05cd4,605734a3,150,1,2,NA
01a01766,09a05cd4,605734a3,150,1,3,0.006584574835492288
01a01766,09a05cd4,605734a3,150,1,4,NA
01a01766,09a05cd4,605734a3,150,2,1,0.012527040164617698
01a01766,09a05cd4,605734a3,150,2,2,NA
01a01766,09a05cd4,605734a3,150,2,3,0.006817239887617801
01a01766,09a05cd4,605734a3,150,2,4,NA
01a01766,09a05cd4,605734a3,150,3,1,0.004214253021870915
01a01766,09a05cd4,605734a3,150,3,2,NA
01a01766,09a05cd4,605734a3,150,3,3,0.00167450240672818
01a01766,09a05cd4,605734a3,150,3,4,NA
01a01766,09a05cd4,605734a3,300,1,1,0.004718224598066608
01a01766,09a05cd4,605734a3,300,1,2,NA
01a01766,09a05cd4,605734a3,300,1,3,0.0018505912434355581
01a01766,09a05cd4,605734a3,300,1,4,NA
01a01766,09a05cd4,605734a3,300,2,1,0.012157418796897763
01a01766,09a05cd4,605734a3,300,2,2,NA
01a01766,09a05cd4,605734a3,300,2,3,0.007706170477664508
01a01766,09a05cd4,605734a3,300,2,4,NA
01a01766,09a05cd4,605734a3,300,3,1,0.0039600107444300175
01a01766,09a05cd4,605734a3,300,3,2,NA
01a01766,09a05cd4,605734a3,300,3,3,0.0018343252158922055
01a01766,09a05cd4,605734a3,300,3,4,NA
01a01766,09a05cd4,605734a3,600,1,1,0.009227352711474249
01a01766,09a05cd4,605734a3,600,1,2,NA
01a01766,09a05cd4,605734a3,600,1,3,0.0058493386774535
